Province,District,Month,Account_Currency,Gender,Total_Accounts,Year,Age
Tete,Tsangano,Setembro,Em Meticais,Mulheres,696.0,2024,22-60
Tete,Zumbo,Setembro,Em Meticais,Mulheres,301.0,2024,22-60
Tete,Doa,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Tete,Marara,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,50202.0,2024,22-60
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,6201.0,2024,22-60
Zambézia,Chinde,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Gurúè,Setembro,Em Meticais,Mulheres,9224.0,2024,22-60
Zambézia,Ile,Setembro,Em Meticais,Mulheres,1639.0,2024,22-60
Zambézia,Inhassunge,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Lugela,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Gilé,Setembro,Em Meticais,Mulheres,697.0,2024,22-60
Zambézia,Maganja da Costa,Setembro,Em Meticais,Mulheres,2091.0,2024,22-60
Zambézia,Milange,Setembro,Em Meticais,Mulheres,5732.0,2024,22-60
Zambézia,Mocuba,Setembro,Em Meticais,Mulheres,15716.0,2024,22-60
Zambézia,Mopeia,Setembro,Em Meticais,Mulheres,2307.0,2024,22-60
Zambézia,Morrumbala,Setembro,Em Meticais,Mulheres,3186.0,2024,22-60
Zambézia,Namacurra,Setembro,Em Meticais,Mulheres,930.0,2024,22-60
Zambézia,Namarroi,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Manica,Tambara,Setembro,Em Meticais,Mulheres,3155.0,2024,22-60
Manica,Macate,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Molumbo,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Zambézia,Mulevala,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Cabo Delgado,Ibo,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Nampula,Monapo,Setembro,Em Meticais,Mulheres,4684.0,2024,22-60
Zambézia,Derre,Setembro,Em Meticais,Mulheres,49.0,2024,22-60
Nampula,Cidade de Nampula,Setembro,Em Meticais,Mulheres,83195.0,2024,22-60
Nampula,Cidade de Nacala-Porto,Setembro,Em Meticais,Mulheres,19479.0,2024,22-60
Nampula,Angoche,Setembro,Em Meticais,Mulheres,4163.0,2024,22-60
Nampula,Ilha de Moçambique,Setembro,Em Meticais,Mulheres,1997.0,2024,22-60
Nampula,Lalaua,Setembro,Em Meticais,Mulheres,353.0,2024,22-60
Nampula,Malema,Setembro,Em Meticais,Mulheres,2402.0,2024,22-60
Nampula,Meconta (Namialo),Setembro,Em Meticais,Mulheres,4047.0,2024,22-60
Nampula,Mecuburi,Setembro,Em Meticais,Mulheres,382.0,2024,22-60
Nampula,Memba,Setembro,Em Meticais,Mulheres,685.0,2024,22-60
Nampula,Mogincual,Setembro,Em Meticais,Mulheres,448.0,2024,22-60
Nampula,Mogovolas,Setembro,Em Meticais,Mulheres,2858.0,2024,22-60
Nampula,Moma,Setembro,Em Meticais,Mulheres,1416.0,2024,22-60
Nampula,Mossuril,Setembro,Em Meticais,Mulheres,461.0,2024,22-60
Cabo Delgado,Chiúre,Setembro,Em Meticais,Mulheres,3127.0,2024,22-60
Nampula,Muecate,Setembro,Em Meticais,Mulheres,650.0,2024,22-60
Nampula,Murrupula,Setembro,Em Meticais,Mulheres,1171.0,2024,22-60
Nampula,Nacala-Velha,Setembro,Em Meticais,Mulheres,2136.0,2024,22-60
Nampula,Nacaroa,Setembro,Em Meticais,Mulheres,724.0,2024,22-60
Nampula,Namapa-Erati,Setembro,Em Meticais,Mulheres,2483.0,2024,22-60
Nampula,Rapale-Nampula,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Nampula,Ribaué,Setembro,Em Meticais,Mulheres,2851.0,2024,22-60
Nampula,Liupo,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Nampula,Larde,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Cabo Delgado,Cabo Delgado,Setembro,Em Meticais,Mulheres,55724.0,2024,22-60
Cabo Delgado,Cidade de Pemba,Setembro,Em Meticais,Mulheres,24419.0,2024,22-60
Cabo Delgado,Ancuabe,Setembro,Em Meticais,Mulheres,542.0,2024,22-60
Cabo Delgado,Macomia,Setembro,Em Meticais,Mulheres,958.0,2024,22-60
Província de Maputo,Marracuene,Setembro,Em Meticais,Mulheres,691.0,2024,+60
Cabo Delgado,Mecufi,Setembro,Em Meticais,Mulheres,282.0,2024,22-60
Província de Maputo,Cidade da Matola,Setembro,Em Meticais,Mulheres,12696.0,2024,+60
Província de Maputo,Magude,Setembro,Em Meticais,Mulheres,1290.0,2024,+60
Zambézia,Luabo,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Cabo Delgado,Meluco,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Cabo Delgado,Mocimboa da Praia,Setembro,Em Meticais,Mulheres,2406.0,2024,22-60
Cabo Delgado,Montepuez,Setembro,Em Meticais,Mulheres,8110.0,2024,22-60
Cabo Delgado,Mueda,Setembro,Em Meticais,Mulheres,3280.0,2024,22-60
Cabo Delgado,Muidumbe,Setembro,Em Meticais,Mulheres,227.0,2024,22-60
Cabo Delgado,Namuno,Setembro,Em Meticais,Mulheres,488.0,2024,22-60
Cabo Delgado,Nangade,Setembro,Em Meticais,Mulheres,206.0,2024,22-60
Cabo Delgado,Palma,Setembro,Em Meticais,Mulheres,4422.0,2024,22-60
Cabo Delgado,Pemba-Metuge,Setembro,Em Meticais,Mulheres,5340.0,2024,22-60
Cabo Delgado,Quissanga,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Niassa,Cidade de Lichinga,Setembro,Em Meticais,Mulheres,26131.0,2024,22-60
Niassa,Cuamba,Setembro,Em Meticais,Mulheres,11960.0,2024,22-60
Niassa,Lago,Setembro,Em Meticais,Mulheres,1596.0,2024,22-60
Niassa,Manjune,Setembro,Em Meticais,Mulheres,554.0,2024,22-60
Niassa,Mandimba,Setembro,Em Meticais,Mulheres,1549.0,2024,22-60
Niassa,Marrupa,Setembro,Em Meticais,Mulheres,1586.0,2024,22-60
Niassa,Maúa,Setembro,Em Meticais,Mulheres,708.0,2024,22-60
Niassa,Mavago,Setembro,Em Meticais,Mulheres,428.0,2024,22-60
Niassa,Mecanhelas,Setembro,Em Meticais,Mulheres,2155.0,2024,22-60
Niassa,Mecula,Setembro,Em Meticais,Mulheres,261.0,2024,22-60
Niassa,Metarica,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Niassa,Muembe,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Niassa,N´gauma,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Niassa,Nipepe,Setembro,Em Meticais,Mulheres,155.0,2024,22-60
Niassa,Sanga,Setembro,Em Meticais,Mulheres,0.0,2024,22-60
Niassa,Chimbunhila,Setembro,Em Meticais,Mulheres,566.0,2024,22-60
Província de Maputo,Cidade de Maputo,Setembro,Em Meticais,Mulheres,75360.0,2024,+60
Província de Maputo,Boane,Setembro,Em Meticais,Mulheres,1779.0,2024,+60
Sofala,Caia,Setembro,Em Moeda Estrangeira,Homens,53.0,2024,22-60
Província de Maputo,Matutuíne,Setembro,Em Meticais,Mulheres,226.0,2024,+60
Nampula,Cidade de Nacala-Porto,Setembro,Em Meticais,Mulheres,1582.0,2024,+60
Inhambane,Mabote,Setembro,Em Meticais,Mulheres,1194.0,2024,22-60
Inhambane,Zavala (Quissico),Setembro,Em Meticais,Mulheres,626.0,2024,+60
Província de Maputo,Namaacha,Setembro,Em Meticais,Mulheres,266.0,2024,+60
Província de Maputo,Moamba,Setembro,Em Meticais,Mulheres,753.0,2024,+60
Gaza,Cidade de Xai-Xai,Setembro,Em Meticais,Mulheres,5087.0,2024,+60
Gaza,Bilene-Macia,Setembro,Em Meticais,Mulheres,1150.0,2024,+60
Gaza,Chibuto,Setembro,Em Meticais,Mulheres,1805.0,2024,+60
Gaza,Chicualacuala,Setembro,Em Meticais,Mulheres,65.0,2024,+60
Gaza,Chigubo,Setembro,Em Meticais,Mulheres,15.0,2024,+60
Gaza,Chókwè,Setembro,Em Meticais,Mulheres,1880.0,2024,+60
Gaza,Guijá,Setembro,Em Meticais,Mulheres,73.0,2024,+60
Gaza,Mabalane,Setembro,Em Meticais,Mulheres,65.0,2024,+60
Gaza,Manjacaze,Setembro,Em Meticais,Mulheres,697.0,2024,+60
Sofala,Cidade da Beira,Setembro,Em Meticais,Mulheres,10702.0,2024,+60
Gaza,Massangena,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Gaza,Chonguene,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Gaza,Mapai,Setembro,Em Meticais,Mulheres,35.0,2024,+60
Gaza,Limpopo,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Inhambane,Cidade de Inhambane,Setembro,Em Meticais,Mulheres,2023.0,2024,+60
Inhambane,Cidade de Maxixe,Setembro,Em Meticais,Mulheres,2701.0,2024,+60
Inhambane,Funhaloro,Setembro,Em Meticais,Mulheres,30.0,2024,+60
Inhambane,Govuro,Setembro,Em Meticais,Mulheres,90.0,2024,+60
Inhambane,Homoine,Setembro,Em Meticais,Mulheres,283.0,2024,+60
Inhambane,Inharrime,Setembro,Em Meticais,Mulheres,675.0,2024,+60
Inhambane,Inhassoro,Setembro,Em Meticais,Mulheres,371.0,2024,+60
Inhambane,Jangamo,Setembro,Em Meticais,Mulheres,377.0,2024,+60
Inhambane,Mabote,Setembro,Em Meticais,Mulheres,75.0,2024,+60
Inhambane,Massinga,Setembro,Em Meticais,Mulheres,935.0,2024,+60
Gaza,Massingir,Setembro,Em Meticais,Mulheres,266.0,2024,+60
Sofala,Caia,Setembro,Em Meticais,Mulheres,111.0,2024,+60
Tete,Mágoe,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Tete,Macanga,Setembro,Em Meticais,Mulheres,171.0,2024,+60
Inhambane,Jangamo,Setembro,Em Meticais,Mulheres,3466.0,2024,22-60
Sofala,Buzi,Setembro,Em Meticais,Mulheres,160.0,2024,+60
Sofala,Chemba,Setembro,Em Meticais,Mulheres,426.0,2024,+60
Sofala,Cheringoma,Setembro,Em Meticais,Mulheres,37.0,2024,+60
Sofala,Chibabava,Setembro,Em Meticais,Mulheres,55.0,2024,+60
Sofala,Dondo,Setembro,Em Meticais,Mulheres,1352.0,2024,+60
Sofala,Gorongoza,Setembro,Em Meticais,Mulheres,562.0,2024,+60
Sofala,Machanga,Setembro,Em Meticais,Mulheres,24.0,2024,+60
Sofala,Maringue,Setembro,Em Meticais,Mulheres,65.0,2024,+60
Sofala,Marromeu,Setembro,Em Meticais,Mulheres,146.0,2024,+60
Sofala,Muanza,Setembro,Em Meticais,Mulheres,7.0,2024,+60
Sofala,Nhamatanda,Setembro,Em Meticais,Mulheres,1357.0,2024,+60
Manica,Cidade de Chimoio,Setembro,Em Meticais,Mulheres,4501.0,2024,+60
Manica,Bárue,Setembro,Em Meticais,Mulheres,823.0,2024,+60
Manica,Gondola,Setembro,Em Meticais,Mulheres,2134.0,2024,+60
Manica,Guro,Setembro,Em Meticais,Mulheres,370.0,2024,+60
Manica,Machaze,Setembro,Em Meticais,Mulheres,13.0,2024,+60
Manica,Macossa,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Manica,Mossurize,Setembro,Em Meticais,Mulheres,116.0,2024,+60
Manica,Sussundenga,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Manica,Tambara,Setembro,Em Meticais,Mulheres,224.0,2024,+60
Manica,Macate,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Manica,Vanduzi,Setembro,Em Meticais,Mulheres,36.0,2024,+60
Tete,Cidade de Tete,Setembro,Em Meticais,Mulheres,5842.0,2024,+60
Tete,Angónia,Setembro,Em Meticais,Mulheres,600.0,2024,+60
Tete,Cahora-Bassa,Setembro,Em Meticais,Mulheres,664.0,2024,+60
Tete,Changara,Setembro,Em Meticais,Mulheres,130.0,2024,+60
Tete,Chifunde,Setembro,Em Meticais,Mulheres,3.0,2024,+60
Tete,Chiuta,Setembro,Em Meticais,Mulheres,334.0,2024,+60
Inhambane,Morrumbene,Setembro,Em Meticais,Mulheres,379.0,2024,+60
Inhambane,Panda,Setembro,Em Meticais,Mulheres,75.0,2024,+60
Inhambane,Vilankulo,Setembro,Em Meticais,Mulheres,656.0,2024,+60
Tete,Maravia,Setembro,Em Meticais,Mulheres,19.0,2024,+60
Nampula,Malema,Setembro,Em Meticais,Mulheres,163.0,2024,+60
Nampula,Lalaua,Setembro,Em Meticais,Mulheres,3.0,2024,+60
Zambézia,Mocuba,Setembro,Em Meticais,Mulheres,1574.0,2024,+60
Tete,Zumbo,Setembro,Em Meticais,Mulheres,13.0,2024,+60
Tete,Doa,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Tete,Marara,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Cidade de Quelimane,Setembro,Em Meticais,Mulheres,4478.0,2024,+60
Zambézia,Alto Molócuè,Setembro,Em Meticais,Mulheres,387.0,2024,+60
Zambézia,Chinde,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Gurúè,Setembro,Em Meticais,Mulheres,697.0,2024,+60
Zambézia,Ile,Setembro,Em Meticais,Mulheres,20.0,2024,+60
Zambézia,Inhassunge,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Lugela,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Gilé,Setembro,Em Meticais,Mulheres,11.0,2024,+60
Zambézia,Maganja da Costa,Setembro,Em Meticais,Mulheres,84.0,2024,+60
Zambézia,Milange,Setembro,Em Meticais,Mulheres,426.0,2024,+60
Zambézia,Mopeia,Setembro,Em Meticais,Mulheres,79.0,2024,+60
Nampula,Ilha de Moçambique,Setembro,Em Meticais,Mulheres,121.0,2024,+60
Zambézia,Morrumbala,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Namacurra,Setembro,Em Meticais,Mulheres,32.0,2024,+60
Zambézia,Namarroi,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Nicoadala,Setembro,Em Meticais,Mulheres,133.0,2024,+60
Zambézia,Pebane,Setembro,Em Meticais,Mulheres,14.0,2024,+60
Zambézia,Molumbo,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Mocubela,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Mulevala,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Luabo,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Zambézia,Derre,Setembro,Em Meticais,Mulheres,1.0,2024,+60
Nampula,Cidade de Nampula,Setembro,Em Meticais,Mulheres,6838.0,2024,+60
Nampula,Meconta (Namialo),Setembro,Em Meticais,Mulheres,374.0,2024,+60
Nampula,Angoche,Setembro,Em Meticais,Mulheres,333.0,2024,+60
Cabo Delgado,Muidumbe,Setembro,Em Meticais,Mulheres,1259.0,2024,+60
Cabo Delgado,Montepuez,Setembro,Em Meticais,Mulheres,1253.0,2024,+60
Tete,Moatize,Setembro,Em Meticais,Mulheres,1038.0,2024,+60
Tete,Mutarara,Setembro,Em Meticais,Mulheres,196.0,2024,+60
Tete,Tsangano,Setembro,Em Meticais,Mulheres,9.0,2024,+60
Nampula,Mecuburi,Setembro,Em Meticais,Mulheres,6.0,2024,+60
Nampula,Memba,Setembro,Em Meticais,Mulheres,13.0,2024,+60
Nampula,Mogincual,Setembro,Em Meticais,Mulheres,6.0,2024,+60
Nampula,Mogovolas,Setembro,Em Meticais,Mulheres,118.0,2024,+60
Nampula,Moma,Setembro,Em Meticais,Mulheres,28.0,2024,+60
Nampula,Monapo,Setembro,Em Meticais,Mulheres,403.0,2024,+60
Nampula,Mossuril,Setembro,Em Meticais,Mulheres,14.0,2024,+60
Nampula,Muecate,Setembro,Em Meticais,Mulheres,24.0,2024,+60
Nampula,Murrupula,Setembro,Em Meticais,Mulheres,11.0,2024,+60
Nampula,Nacala-Velha,Setembro,Em Meticais,Mulheres,70.0,2024,+60
Nampula,Nacaroa,Setembro,Em Meticais,Mulheres,11.0,2024,+60
Nampula,Namapa-Erati,Setembro,Em Meticais,Mulheres,162.0,2024,+60
Nampula,Rapale-Nampula,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Nampula,Ribaué,Setembro,Em Meticais,Mulheres,119.0,2024,+60
Nampula,Liupo,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Nampula,Larde,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Cabo Delgado,Cabo Delgado,Setembro,Em Meticais,Mulheres,33825.0,2024,+60
Cabo Delgado,Cidade de Pemba,Setembro,Em Meticais,Mulheres,9638.0,2024,+60
Cabo Delgado,Ancuabe,Setembro,Em Meticais,Mulheres,717.0,2024,+60
Cabo Delgado,Balama,Setembro,Em Meticais,Mulheres,219.0,2024,+60
Cabo Delgado,Chiúre,Setembro,Em Meticais,Mulheres,491.0,2024,+60
Cabo Delgado,Ibo,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Cabo Delgado,Macomia,Setembro,Em Meticais,Mulheres,1765.0,2024,+60
Cabo Delgado,Mecufi,Setembro,Em Meticais,Mulheres,54.0,2024,+60
Cabo Delgado,Meluco,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Cabo Delgado,Mocimboa da Praia,Setembro,Em Meticais,Mulheres,4689.0,2024,+60
Cabo Delgado,Mueda,Setembro,Em Meticais,Mulheres,9737.0,2024,+60
Cabo Delgado,Balama,Setembro,Em Meticais,Mulheres,1917.0,2024,22-60
Cabo Delgado,Nangade,Setembro,Em Meticais,Mulheres,1375.0,2024,+60
Inhambane,Homoine,Setembro,Em Moeda Estrangeira,Homens,0.0,2024,17-21
Gaza,Chicualacuala,Setembro,Em Meticais,Outros,56.0,2024,Total
Cabo Delgado,Quissanga,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Niassa,Cidade de Lichinga,Setembro,Em Meticais,Mulheres,5368.0,2024,+60
Niassa,Cuamba,Setembro,Em Meticais,Mulheres,570.0,2024,+60
Niassa,Lago,Setembro,Em Meticais,Mulheres,790.0,2024,+60
Niassa,Manjune,Setembro,Em Meticais,Mulheres,40.0,2024,+60
Niassa,Mandimba,Setembro,Em Meticais,Mulheres,97.0,2024,+60
Niassa,Marrupa,Setembro,Em Meticais,Mulheres,80.0,2024,+60
Niassa,Maúa,Setembro,Em Meticais,Mulheres,15.0,2024,+60
Niassa,Mavago,Setembro,Em Meticais,Mulheres,307.0,2024,+60
Niassa,Mecanhelas,Setembro,Em Meticais,Mulheres,96.0,2024,+60
Niassa,Mecula,Setembro,Em Meticais,Mulheres,13.0,2024,+60
Niassa,Metarica,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Nampula,Monapo,Setembro,Em Meticais,Outros,308.0,2024,Total
Niassa,Muembe,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Niassa,Nipepe,Setembro,Em Meticais,Mulheres,2.0,2024,+60
Niassa,Sanga,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Niassa,Chimbunhila,Setembro,Em Meticais,Mulheres,9.0,2024,+60
Província de Maputo,Cidade de Maputo,Setembro,Em Meticais,Outros,100569.0,2024,Total
Província de Maputo,Cidade da Matola,Setembro,Em Meticais,Outros,13737.0,2024,Total
Província de Maputo,Boane,Setembro,Em Meticais,Outros,994.0,2024,Total
Província de Maputo,Magude,Setembro,Em Meticais,Outros,220.0,2024,Total
Província de Maputo,Manhiça,Setembro,Em Meticais,Outros,722.0,2024,Total
Província de Maputo,Marracuene,Setembro,Em Meticais,Outros,739.0,2024,Total
Província de Maputo,Matutuíne,Setembro,Em Meticais,Outros,472.0,2024,Total
Província de Maputo,Namaacha,Setembro,Em Meticais,Outros,133.0,2024,Total
Província de Maputo,Moamba,Setembro,Em Meticais,Outros,526.0,2024,Total
Gaza,Cidade de Xai-Xai,Setembro,Em Meticais,Outros,3364.0,2024,Total
Niassa,N´gauma,Setembro,Em Meticais,Mulheres,0.0,2024,+60
Gaza,Chigubo,Setembro,Em Meticais,Outros,115.0,2024,Total
Gaza,Guijá,Setembro,Em Meticais,Outros,394.0,2024,Total
Sofala,Gorongoza,Setembro,Em Meticais,Outros,89.0,2024,Total
Gaza,Chókwè,Setembro,Em Meticais,Outros,893.0,2024,Total
Gaza,Mabalane,Setembro,Em Meticais,Outros,80.0,2024,Total
Gaza,Manjacaze,Setembro,Em Meticais,Outros,204.0,2024,Total
Gaza,Massangena,Setembro,Em Meticais,Outros,0.0,2024,Total
Gaza,Massingir,Setembro,Em Meticais,Outros,193.0,2024,Total
Gaza,Chonguene,Setembro,Em Meticais,Outros,0.0,2024,Total
Gaza,Mapai,Setembro,Em Meticais,Outros,98.0,2024,Total
Gaza,Limpopo,Setembro,Em Meticais,Outros,0.0,2024,Total
Inhambane,Cidade de Inhambane,Setembro,Em Meticais,Outros,2303.0,2024,Total
Inhambane,Cidade de Maxixe,Setembro,Em Meticais,Outros,1822.0,2024,Total
Inhambane,Funhaloro,Setembro,Em Meticais,Outros,40.0,2024,Total
Inhambane,Govuro,Setembro,Em Meticais,Outros,79.0,2024,Total
Inhambane,Homoine,Setembro,Em Meticais,Outros,83.0,2024,Total
Inhambane,Inharrime,Setembro,Em Meticais,Outros,225.0,2024,Total
Inhambane,Inhassoro,Setembro,Em Meticais,Outros,392.0,2024,Total
Inhambane,Jangamo,Setembro,Em Meticais,Outros,142.0,2024,Total
Inhambane,Mabote,Setembro,Em Meticais,Outros,62.0,2024,Total
Inhambane,Massinga,Setembro,Em Meticais,Outros,493.0,2024,Total
Inhambane,Morrumbene,Setembro,Em Meticais,Outros,134.0,2024,Total
Inhambane,Panda,Setembro,Em Meticais,Outros,47.0,2024,Total
Inhambane,Vilankulo,Setembro,Em Meticais,Outros,954.0,2024,Total
Inhambane,Zavala (Quissico),Setembro,Em Meticais,Outros,207.0,2024,Total
Sofala,Cidade da Beira,Setembro,Em Meticais,Outros,12558.0,2024,Total
Sofala,Buzi,Setembro,Em Meticais,Outros,86.0,2024,Total
Sofala,Caia,Setembro,Em Meticais,Outros,211.0,2024,Total
Sofala,Chemba,Setembro,Em Meticais,Outros,117.0,2024,Total
Sofala,Cheringoma,Setembro,Em Meticais,Outros,60.0,2024,Total
Sofala,Chibabava,Setembro,Em Meticais,Outros,119.0,2024,Total
Sofala,Dondo,Setembro,Em Meticais,Outros,467.0,2024,Total
Gaza,Bilene-Macia,Setembro,Em Meticais,Outros,573.0,2024,Total
Cabo Delgado,Palma,Setembro,Em Meticais,Mulheres,1463.0,2024,+60
Gaza,Chibuto,Setembro,Em Meticais,Outros,405.0,2024,Total
Sofala,Maringue,Setembro,Em Meticais,Outros,35.0,2024,Total
Zambézia,Chinde,Setembro,Em Meticais,Outros,0.0,2024,Total
Tete,Angónia,Setembro,Em Meticais,Outros,392.0,2024,Total
Sofala,Nhamatanda,Setembro,Em Meticais,Outros,291.0,2024,Total
Manica,Cidade de Chimoio,Setembro,Em Meticais,Outros,4447.0,2024,Total
Manica,Bárue,Setembro,Em Meticais,Outros,196.0,2024,Total
Manica,Gondola,Setembro,Em Meticais,Outros,484.0,2024,Total
Manica,Guro,Setembro,Em Meticais,Outros,143.0,2024,Total
Manica,Machaze,Setembro,Em Meticais,Outros,87.0,2024,Total
Manica,Macossa,Setembro,Em Meticais,Outros,0.0,2024,Total
Manica,Mossurize,Setembro,Em Meticais,Outros,180.0,2024,Total
Manica,Sussundenga,Setembro,Em Meticais,Outros,0.0,2024,Total
Manica,Tambara,Setembro,Em Meticais,Outros,44.0,2024,Total
Manica,Macate,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Gurúè,Setembro,Em Meticais,Outros,367.0,2024,Total
Manica,Vanduzi,Setembro,Em Meticais,Outros,1065.0,2024,Total
Tete,Cahora-Bassa,Setembro,Em Meticais,Outros,366.0,2024,Total
Zambézia,Alto Molócuè,Setembro,Em Meticais,Outros,301.0,2024,Total
Tete,Changara,Setembro,Em Meticais,Outros,71.0,2024,Total
Tete,Chifunde,Setembro,Em Meticais,Outros,7.0,2024,Total
Tete,Chiuta,Setembro,Em Meticais,Outros,58.0,2024,Total
Tete,Macanga,Setembro,Em Meticais,Outros,21.0,2024,Total
Tete,Mágoe,Setembro,Em Meticais,Outros,0.0,2024,Total
Tete,Maravia,Setembro,Em Meticais,Outros,18.0,2024,Total
Tete,Moatize,Setembro,Em Meticais,Outros,463.0,2024,Total
Tete,Mutarara,Setembro,Em Meticais,Outros,114.0,2024,Total
Tete,Tsangano,Setembro,Em Meticais,Outros,18.0,2024,Total
Tete,Zumbo,Setembro,Em Meticais,Outros,22.0,2024,Total
Tete,Doa,Setembro,Em Meticais,Outros,0.0,2024,Total
Tete,Cidade de Tete,Setembro,Em Meticais,Outros,8567.0,2024,Total
Zambézia,Ile,Setembro,Em Meticais,Outros,97.0,2024,Total
Nampula,Moma,Setembro,Em Meticais,Outros,86.0,2024,Total
Nampula,Mogovolas,Setembro,Em Meticais,Outros,159.0,2024,Total
Sofala,Marromeu,Setembro,Em Meticais,Outros,0.0,2024,Total
Sofala,Muanza,Setembro,Em Meticais,Outros,11.0,2024,Total
Zambézia,Inhassunge,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Lugela,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Gilé,Setembro,Em Meticais,Outros,79.0,2024,Total
Zambézia,Maganja da Costa,Setembro,Em Meticais,Outros,222.0,2024,Total
Zambézia,Milange,Setembro,Em Meticais,Outros,218.0,2024,Total
Zambézia,Mocuba,Setembro,Em Meticais,Outros,878.0,2024,Total
Zambézia,Mopeia,Setembro,Em Meticais,Outros,81.0,2024,Total
Zambézia,Morrumbala,Setembro,Em Meticais,Outros,644.0,2024,Total
Zambézia,Namacurra,Setembro,Em Meticais,Outros,58.0,2024,Total
Zambézia,Namarroi,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Nicoadala,Setembro,Em Meticais,Outros,83.0,2024,Total
Zambézia,Pebane,Setembro,Em Meticais,Outros,50.0,2024,Total
Zambézia,Molumbo,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Mocubela,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Mulevala,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Luabo,Setembro,Em Meticais,Outros,0.0,2024,Total
Zambézia,Derre,Setembro,Em Meticais,Outros,0.0,2024,Total
Nampula,Cidade de Nampula,Setembro,Em Meticais,Outros,11081.0,2024,Total
Nampula,Cidade de Nacala-Porto,Setembro,Em Meticais,Outros,3000.0,2024,Total
Nampula,Angoche,Setembro,Em Meticais,Outros,200.0,2024,Total
Nampula,Ilha de Moçambique,Setembro,Em Meticais,Outros,107.0,2024,Total
Nampula,Lalaua,Setembro,Em Meticais,Outros,18.0,2024,Total
Nampula,Malema,Setembro,Em Meticais,Outros,181.0,2024,Total
Nampula,Meconta (Namialo),Setembro,Em Meticais,Outros,292.0,2024,Total
Nampula,Mecuburi,Setembro,Em Meticais,Outros,41.0,2024,Total
Nampula,Memba,Setembro,Em Meticais,Outros,32.0,2024,Total
Nampula,Mogincual,Setembro,Em Meticais,Outros,21.0,2024,Total
Sofala,Machanga,Setembro,Em Meticais,Outros,30.0,2024,Total
Nampula,Mossuril,Setembro,Em Meticais,Outros,58.0,2024,Total
Nampula,Murrupula,Setembro,Em Meticais,Outros,77.0,2024,Total
Manica,Gondola,Setembro,Em Moeda Estrangeira,Homens,1.0,2024,0-16
